              MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2
                   T         T         T         T         T         T         T         T         T         T         T         T         T         T         T         T         T         T         U         U         U         U         U         U
                90 S      90 S      90 S      90 S      90 S      90 S      80 S      80 S      80 S      80 S      80 S      80 S      50 S      50 S      50 S      50 S      50 S      50 S      60 S      60 S      60 S      60 S      60 S      60 S
             150 hPa   100 hPa    70 hPa    50 hPa    30 hPa    10 hPa   150 hPa   100 hPa    70 hPa    50 hPa    30 hPa    10 hPa   150 hPa   100 hPa    70 hPa    50 hPa    30 hPa    10 hPa   150 hPa   100 hPa    70 hPa    50 hPa    30 hPa    10 hPa
      Date       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)     (m/s)     (m/s)     (m/s)     (m/s)     (m/s)     (m/s)
---------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
2002-08-02    194.45    188.41    185.33    183.22    181.97    190.77    198.15    191.81    187.59    185.76    184.53    194.92    216.62    216.00    214.68    214.42    214.84    221.97     30.11     36.16     42.54     48.37     58.06     74.59
2002-08-03    194.23    188.86    185.08    182.92    181.40    190.19    197.07    190.77    186.91    185.33    183.91    196.10    217.96    216.62    215.06    215.00    214.89    222.47     29.26     36.64     44.22     51.14     60.81     75.55
2002-08-04    194.74    189.28    185.09    182.79    181.48    192.99    196.18    190.08    186.18    184.77    183.81    196.81    218.29    217.01    215.73    215.26    214.97    222.14     30.75     39.10     46.75     53.50     62.53     78.40
2002-08-05    196.09    189.19    184.49    182.69    182.59    194.40    195.86    190.08    186.44    185.16    185.10    199.03    219.31    217.31    215.76    215.35    215.19    221.46     26.19     35.26     43.35     50.78     59.96     76.69
2002-08-06    197.37    191.11    186.49    183.86    183.88    195.55    196.65    191.20    187.68    186.26    186.25    200.13    219.36    217.65    216.10    215.43    215.25    221.21     22.27     31.95     40.35     47.20     56.56     72.47
2002-08-07    199.32    192.35    187.34    184.66    184.08    194.56    198.32    192.21    188.14    186.41    186.22    198.46    219.60    217.59    216.25    215.90    215.13    221.38     21.76     31.62     40.27     47.40     57.26     75.26
2002-08-08    198.64    191.63    186.38    184.39    182.55    192.10    197.87    191.37    187.01    184.85    183.80    195.65    219.37    217.70    216.24    216.07    215.69    221.31     23.62     34.70     43.17     50.91     62.01     81.90
2002-08-09    198.27    190.88    185.79    184.04    182.27    189.73    197.73    190.39    186.09    184.20    182.67    192.45    218.35    217.44    216.10    215.93    216.27    222.04     27.00     37.63     46.72     55.38     69.21     92.47
2002-08-10    196.98    190.17    184.96    182.80    181.35    189.74    196.95    190.05    186.08    184.01    182.13    191.27    218.65    217.42    215.89    215.83    216.40    223.71     28.25     38.44     48.03     58.08     72.60     99.11
2002-08-11    196.00    188.84    184.46    182.49    180.52    188.04    196.06    189.73    186.05    184.02    181.90    192.09    219.50    217.47    215.92    215.72    216.99    222.95     27.15     37.07     47.29     56.23     69.73     95.86
2002-08-12    193.74    188.04    184.04    182.80    180.20    189.67    196.46    190.15    186.58    184.24    182.42    193.18    219.31    217.84    216.41    216.24    216.66    222.77     25.00     34.03     43.03     51.47     64.24     87.81
2002-08-13    194.81    189.09    185.50    183.70    182.17    193.28    197.17    191.14    187.31    185.48    184.31    195.58    218.17    217.33    216.08    215.81    216.23    221.40     23.85     31.29     38.47     45.42     56.58     77.18
2002-08-14    195.59    189.78    185.46    183.88    182.39    195.87    195.50    190.20    187.03    186.19    185.82    199.79    218.61    217.39    215.61    215.60    215.79    219.20     25.91     33.05     40.00     46.65     56.50     72.99
2002-08-15    193.31    188.32    184.99    183.11    181.72    197.06    195.99    190.12    186.97    185.81    185.39    201.32    218.26    217.59    215.87    215.51    215.28    219.27     29.44     36.41     43.06     49.48     59.36     70.34
2002-08-16    194.13    188.85    184.96    183.24    181.86    195.20    196.15    190.61    186.90    185.40    185.00    199.52    218.65    217.33    216.13    215.93    215.47    221.25     28.24     37.14     45.56     52.83     61.19     73.79
2002-08-17    195.69    190.64    185.59    183.47    183.21    198.41    196.84    191.46    187.69    186.05    186.09    199.37    219.08    216.85    215.82    216.03    216.61    223.18     29.15     39.42     47.49     53.52     61.40     78.61
2002-08-18    195.44    190.99    186.02    184.15    183.87    198.03    197.78    191.80    188.01    186.88    186.80    200.17    218.88    216.58    215.78    216.28    217.54    224.28     30.56     38.56     44.96     51.22     60.85     79.86
2002-08-19    196.17    191.28    187.02    186.66    186.25    201.68    198.33    192.45    188.74    187.19    186.89    202.81    218.43    216.53    215.99    216.85    218.13    225.66     29.77     37.77     44.73     51.79     63.17     81.07
2002-08-20    197.88    191.14    186.75    185.34    184.80    199.35    198.40    192.45    188.47    186.89    185.89    200.88    218.99    217.15    217.07    218.14    219.27    227.48     27.49     35.18     43.64     52.55     65.43     83.13
2002-08-21    197.56    190.72    186.32    184.51    185.17    206.98    197.01    191.27    187.54    186.37    187.90    210.38    218.72    218.01    218.63    219.39    220.37    223.86     27.65     35.75     44.39     53.21     64.54     73.61
2002-08-22    195.41    189.41    185.74    185.77    188.48    213.88    196.54    191.43    188.42    188.06    190.71    225.51    218.75    219.06    219.30    219.44    219.26    220.56     30.64     38.89     46.91     54.15     61.02     58.23
2002-08-23    195.81    189.98    186.85    186.98    191.40    219.03    196.51    192.24    190.00    190.50    196.86    228.04    219.61    219.29    218.92    218.81    217.76    221.09     32.72     41.17     49.02     53.81     57.08     48.64
2002-08-24    196.55    191.47    188.55    189.40    192.80    222.70    196.68    192.84    190.75    191.82    197.68    230.41    218.79    218.65    218.62    218.11    217.25    221.80     34.01     41.58     48.29     52.78     55.99     54.54
2002-08-25    195.40    190.35    188.21    188.75    192.02    213.56    196.65    192.15    189.85    190.59    195.20    224.02    219.11    218.53    218.48    218.51    218.68    221.40     34.77     42.19     48.63     53.74     58.71     59.50
2002-08-26    194.82    190.02    187.33    187.66    188.96    208.45    196.88    192.04    189.34    189.42    191.40    214.73    219.92    218.63    218.37    218.51    218.27    223.45     32.70     41.95     49.27     54.71     60.05     65.18
2002-08-27    194.31    189.77    186.70    186.89    186.26    207.00    197.11    192.09    189.08    188.49    189.61    207.42    219.36    217.96    217.77    217.93    218.89    226.86     29.20     36.26     43.23     49.91     58.34     72.84
2002-08-28    195.03    189.60    186.27    186.52    186.87    204.76    196.89    191.99    189.27    188.31    188.38    205.73    218.63    216.97    217.28    217.73    219.87    227.64     27.59     34.81     40.98     47.00     56.81     73.24
2002-08-29    195.78    190.30    186.94    187.17    188.72    209.55    195.97    191.78    189.16    188.77    190.02    211.57    218.99    217.00    217.24    218.50    220.11    228.13     31.31     37.19     43.22     48.44     56.79     69.12
2002-08-30    194.76    190.13    187.34    186.94    188.14    204.19    194.73    191.24    189.16    189.17    191.21    213.88    219.18    217.99    218.36    218.94    219.36    226.71     28.99     35.82     42.11     47.62     54.15     56.12
2002-08-31    190.96    188.51    186.98    187.55    191.05    221.64    196.04    192.13    190.05    190.72    195.61    227.53    219.51    218.42    218.24    218.24    218.20    224.80     31.26     38.28     44.19     48.98     54.34     56.96
2002-09-01    193.24    189.40    187.25    188.08    193.21    224.73    197.63    193.28    190.92    192.06    198.45    228.04    219.91    217.92    217.32    217.57    217.34    224.19     29.32     35.12     39.52     43.65     48.74     55.37
2002-09-02    195.39    190.33    187.46    186.85    189.59    215.18    198.80    193.46    190.65    191.04    195.19    223.07    219.69    217.34    217.83    218.25    218.55    224.52     26.82     31.65     36.05     40.04     45.15     53.48
2002-09-03    195.38    192.46    188.30    187.31    190.15    210.13    198.50    193.51    190.30    190.17    193.11    215.88    219.37    217.79    218.09    218.96    220.10    225.74     23.39     29.14     33.93     38.51     45.17     55.62
2002-09-04    194.61    191.06    188.11    188.85    191.30    211.00    197.27    192.95    190.74    191.27    194.91    217.23    219.12    217.86    218.43    219.28    220.37    228.49     24.96     30.35     35.28     40.02     46.50     50.82
2002-09-05    196.20    191.62    188.28    187.88    190.33    212.31    195.68    192.42    190.75    191.78    195.79    221.17    219.66    217.83    217.85    218.10    219.01    229.03     27.21     32.04     36.94     41.01     45.20     47.19
2002-09-06    196.24    192.06    189.64    189.61    190.50    215.56    195.59    192.66    191.69    193.00    196.52    221.98    220.02    218.10    217.57    217.98    219.21    226.64     24.38     30.99     35.82     39.33     43.00     46.71
2002-09-07    196.07    192.06    189.32    190.03    191.19    208.47    196.52    193.03    191.92    192.69    194.98    213.24    220.59    218.29    217.70    218.40    219.43    228.36     22.36     29.70     33.90     37.43     42.44     50.52
2002-09-08    195.03    190.22    187.94    188.22    188.59    204.94    197.12    192.73    190.46    190.24    191.68    208.92    220.29    218.36    218.20    219.05    219.87    228.98     24.54     31.49     36.86     41.66     47.52     58.50
2002-09-09    194.94    190.16    187.72    187.63    187.76    206.35    196.79    191.78    189.29    189.43    191.25    213.94    220.30    218.79    218.87    219.45    219.95    227.95     25.24     33.15     39.97     45.00     50.89     59.72
2002-09-10    194.76    188.90    186.89    187.73    188.66    211.19    197.44    191.98    189.30    190.00    192.54    217.07    219.90    218.75    218.96    219.40    219.63    225.05     26.53     33.63     40.46     45.18     49.24     52.52
2002-09-11    196.45    189.61    186.46    187.37    191.05    212.50    198.87    193.29    190.61    191.15    195.50    222.98    219.80    219.04    219.03    219.25    218.97    225.45     27.89     34.55     40.06     44.27     47.92     49.46
2002-09-12    198.31    190.09    187.16    188.02    192.59    225.75    199.54    193.85    191.38    192.50    198.38    233.37    220.57    219.45    218.72    218.83    218.75    225.38     27.40     35.36     39.99     43.86     48.10     49.42
2002-09-13    195.21    190.48    187.65    188.45    194.43    229.16    198.89    194.01    192.05    193.22    199.97    234.03    220.47    219.34    218.96    219.02    218.66    224.69     29.69     36.60     40.88     44.24     47.82     45.94
2002-09-14    193.92    191.19    188.95    190.48    195.50    231.05    198.60    194.51    192.87    194.81    202.98    232.59    220.20    219.27    219.57    219.17    218.27    224.67     28.17     34.36     38.85     43.16     46.82     43.84
2002-09-15    195.37    192.30    189.49    189.77    194.31    222.70    198.28    193.82    192.28    194.08    200.08    229.30    220.13    218.95    218.97    219.10    218.46    225.87     28.45     35.04     39.66     42.90     46.28     44.05
2002-09-16    196.81    191.44    188.31    188.49    191.20    213.43    196.77    192.75    190.09    190.85    195.47    222.22    220.20    219.29    219.14    219.44    219.70    226.30     29.95     37.93     43.80     48.17     52.22     51.28
2002-09-17    193.91    190.77    187.95    187.38    189.84    209.89    198.07    192.98    189.59    189.97    193.72    220.08    220.12    219.24    219.17    219.60    220.15    227.21     32.25     39.30     44.71     49.23     54.17     58.48
2002-09-18    195.77    191.84    188.66    188.46    191.67    213.87    198.91    193.86    190.81    191.14    193.93    217.07    220.53    218.79    219.22    220.17    220.85    228.16     25.28     32.03     38.19     43.42     50.43     56.48
2002-09-19    200.33    193.56    189.20    189.50    191.74    211.54    198.96    194.32    191.47    191.66    194.42    215.13    219.78    218.42    219.18    220.07    220.71    229.90     21.81     28.49     34.69     39.68     46.12     56.13
2002-09-20    200.42    194.11    191.67    191.13    193.07    213.82    199.12    194.94    192.91    193.25    196.11    219.09    220.32    218.86    219.08    219.51    220.48    229.05     20.10     26.19     31.19     35.60     41.11     52.21
2002-09-21    202.53    197.56    195.55    196.78    202.09    230.47    200.74    198.12    197.71    200.43    207.24    229.08    219.59    218.23    218.33    218.85    219.90    226.95     19.01     22.58     26.62     30.15     34.81     39.54
2002-09-22    204.73    203.68    205.66    211.55    226.12    236.03    205.87    207.32    209.23    212.38    218.02    232.52    218.35    217.52    217.18    217.58    218.03    227.02     17.59     19.97     21.69     23.15     24.26     25.40
2002-09-23    210.98    213.43    223.37    230.39    231.45    238.11    211.16    213.53    216.41    220.35    225.97    238.05    218.30    216.50    216.41    216.61    217.53    226.85     13.86     15.03     15.90     16.64     16.70     13.19
2002-09-24    212.38    217.31    226.89    233.47    237.97    238.59    212.47    215.38    220.12    225.29    234.05    240.25    218.75    216.72    216.40    216.56    217.22    226.87     13.92     15.05     15.66     15.56     14.16      4.99
2002-09-25    210.27    215.09    229.55    240.63    244.50    240.90    211.68    216.43    222.88    229.80    241.73    243.34    218.68    216.88    216.43    216.51    217.78    229.84     14.50     15.53     16.04     15.05     11.88      0.82
2002-09-26    212.19    218.88    234.62    245.64    246.96    252.66    210.93    217.14    225.17    234.28    246.88    253.53    219.65    217.89    217.09    216.91    218.34    230.49     15.52     16.89     17.86     17.08     11.79    -14.46
2002-09-27    211.35    219.95    236.62    246.66    247.64    251.37    212.91    218.86    226.84    235.49    248.67    253.57    219.81    217.96    217.14    216.97    218.43    231.62     17.63     19.49     20.09     18.13      8.77    -21.58
2002-09-28    213.85    222.87    235.61    241.42    244.77    252.64    215.39    219.54    225.79    233.32    246.50    252.68    219.72    217.92    217.92    218.67    220.52    231.41     20.48     22.07     22.62     21.65     15.35    -11.18
2002-09-29    214.05    221.84    234.22    238.05    240.85    258.62    215.79    218.92    224.12    230.15    241.38    253.06    219.86    218.03    218.74    220.17    222.10    231.04     20.25     21.77     22.92     22.79     17.68     -2.68
2002-09-30    216.20    223.47    228.59    231.34    236.03    246.58    216.43    218.50    222.39    227.07    236.52    248.88    219.91    218.39    219.44    221.56    224.15    229.79     21.00     22.50     23.85     25.20     22.90      2.07
2002-10-01    216.42    218.76    222.61    226.91    233.95    240.87    216.64    217.27    219.79    223.39    233.09    244.34    219.86    218.66    220.10    222.38    225.62    228.94     20.11     22.62     24.24     25.79     25.48      6.14
2002-10-02    209.94    211.48    214.25    218.63    231.67    242.16    214.09    213.67    216.10    219.28    227.01    246.47    219.81    219.10    220.73    223.23    225.80    228.19     16.43     18.94     21.05     22.47     21.00      4.93
2002-10-03    208.08    205.64    209.54    215.85    236.13    248.03    210.98    211.22    214.39    219.68    229.73    247.13    219.37    219.28    221.08    222.94    224.65    227.55     17.21     18.84     20.09     20.00     17.67      4.41
2002-10-04    206.17    204.67    209.12    216.17    230.08    246.66    209.20    210.65    215.76    221.19    231.25    243.21    219.39    219.75    220.92    221.80    223.13    227.86     21.61     22.63     22.44     21.00     16.92      3.14
2002-10-05    205.08    205.06    211.14    221.44    243.41    242.24    208.48    209.73    215.25    222.79    236.09    242.33    220.74    220.26    221.15    221.79    222.49    228.14     22.81     24.80     24.45     22.97     19.32      5.78
2002-10-06    203.83    203.88    209.23    220.53    245.47    243.53    205.95    206.60    212.83    223.27    238.11    242.41    220.83    220.67    221.44    221.85    221.82    228.29     23.93     25.60     25.27     24.65     21.63      9.03
2002-10-07    200.40    200.75    204.34    212.72    233.87    246.20    204.28    204.39    209.70    219.73    233.41    244.08    221.74    220.98    221.32    221.66    221.85    228.40     24.18     26.08     25.74     24.30     20.86      9.77
2002-10-08    196.98    198.26    199.88    205.55    220.48    253.36    204.53    202.27    204.72    212.48    229.16    246.39    222.46    221.74    221.64    221.81    222.59    227.78     21.63     26.02     26.43     24.92     21.15      9.52
2002-10-09    200.67    200.19    200.28    205.78    219.51    250.82    205.79    202.94    206.31    212.35    224.57    246.59    222.66    221.69    221.90    222.24    222.56    227.32     22.13     25.90     26.34     24.91     20.49      9.59
2002-10-10    206.37    201.51    201.84    207.23    220.29    248.24    207.12    204.62    207.05    212.46    223.85    245.20    222.33    221.84    221.97    222.29    222.39    227.18     20.95     24.92     26.30     25.33     21.68     10.90
2002-10-11    206.19    200.60    200.05    204.30    216.07    247.92    205.81    202.89    204.81    210.11    222.34    244.91    223.05    222.40    222.38    222.35    222.47    227.25     20.57     24.20     25.94     25.82     22.34     10.72
2002-10-12    203.76    199.22    198.25    202.58    213.09    245.34    204.84    201.52    202.95    207.61    220.18    245.75    223.53    222.38    222.16    222.23    222.46    226.91     21.66     24.95     26.41     25.70     22.59     11.85
2002-10-13    203.29    198.83    197.85    202.40    212.51    244.01    204.94    201.52    202.31    206.80    219.43    245.05    223.31    222.10    222.23    222.27    222.39    227.01     19.89     24.01     25.23     25.00     21.46     10.84
2002-10-14    203.97    199.13    198.31    202.35    213.00    243.48    204.64    201.52    202.41    206.89    219.67    244.36    222.03    221.31    221.91    222.07    222.05    227.17     20.93     23.99     24.88     24.53     21.52     11.59
2002-10-15    204.08    199.92    198.96    203.01    213.62    242.30    205.03    202.09    203.13    207.76    219.70    242.89    222.48    221.13    221.88    222.13    221.94    227.10     20.92     23.51     24.73     24.83     22.15     12.50
2002-10-16    204.18    200.27    199.25    203.32    213.52    240.87    205.45    202.63    203.81    208.31    220.04    241.59    223.29    221.52    222.05    222.03    221.75    227.48     20.00     23.47     24.68     24.84     22.49     13.50
2002-10-17    204.04    199.74    199.45    203.36    213.52    241.01    205.04    202.41    203.50    208.28    219.75    241.66    223.31    221.43    221.90    221.99    221.78    227.43     18.51     21.97     23.79     24.16     22.39     14.67
2002-10-18    203.70    198.76    199.13    202.87    212.38    240.41    204.39    202.01    202.74    207.15    218.34    241.93    223.18    221.41    221.99    221.87    221.84    227.54     19.40     22.31     24.01     24.30     22.17     16.18
2002-10-19    202.53    198.59    199.26    202.87    212.41    241.56    204.92    202.01    202.67    207.12    218.53    242.45    222.38    221.35    221.69    221.59    221.53    227.34     19.80     22.78     24.38     24.67     22.83     16.96
2002-10-20    202.25    199.37    199.56    203.74    214.30    243.44    205.44    202.34    203.12    207.96    220.15    241.81    221.85    220.74    221.24    221.32    221.28    227.34     20.78     23.89     25.73     26.19     24.16     16.39
2002-10-21    203.13    200.71    200.73    204.37    215.26    241.07    205.66    202.67    203.94    209.31    221.34    241.09    221.15    220.41    221.05    221.00    220.95    227.75     21.48     23.80     25.62     26.67     24.19     15.01
2002-10-22    204.60    202.17    202.24    205.85    217.29    243.80    206.86    204.16    206.10    211.70    222.93    240.16    221.45    220.13    220.59    220.50    220.68    228.06     21.21     23.41     24.72     25.19     22.75     14.98
2002-10-23    205.41    203.37    204.40    208.73    220.91    246.20    208.22    206.19    208.86    214.76    226.19    240.77    221.71    219.64    220.07    220.53    220.93    228.20     18.00     20.44     20.64     20.68     19.35     14.40
2002-10-24    206.24    204.44    206.69    212.33    226.31    246.47    208.95    207.57    211.43    218.90    228.68    241.10    221.40    219.06    219.69    220.35    221.06    228.60     15.86     17.84     17.76     17.27     17.11     10.66
2002-10-25    207.11    205.80    210.40    218.76    234.62    245.24    210.30    210.04    215.50    222.28    229.98    241.88    221.03    219.22    219.71    219.79    220.65    228.33     15.77     18.44     19.24     18.40     16.32      6.71
2002-10-26    209.96    210.12    217.67    228.73    241.65    245.80    213.20    213.94    219.18    225.26    234.12    243.51    220.98    219.09    219.66    219.94    220.54    228.25     16.29     18.46     19.60     19.73     17.25      6.10
2002-10-27    214.65    215.95    223.65    232.49    238.12    243.55    216.54    216.71    220.99    225.81    233.84    243.32    221.13    219.21    219.45    219.95    220.61    227.76     16.95     19.29     20.77     20.80     18.31      4.90
2002-10-28    214.97    217.81    223.55    229.59    235.14    241.05    217.56    217.56    220.31    224.55    231.58    242.77    220.21    218.80    219.33    220.06    221.06    228.47     15.61     17.71     19.02     18.88     16.19      4.00
2002-10-29    213.49    216.41    221.46    228.17    234.78    239.79    216.84    216.93    219.86    224.08    230.64    242.32    220.26    218.68    219.09    219.92    221.43    229.59     15.47     16.40     17.54     17.12     14.45      3.46
2002-10-30    210.94    215.52    222.67    230.01    232.88    239.87    215.27    216.43    220.31    224.66    230.22    241.73    220.37    218.56    219.01    220.04    221.65    229.72     15.38     15.56     15.68     15.01     12.64      2.79
2002-10-31    211.91    217.90    225.16    228.65    230.27    240.03    215.01    217.61    221.61    225.26    230.48    240.25    220.71    218.53    219.10    219.96    221.83    230.77     15.28     15.60     15.54     14.80     10.67      0.74
2002-11-01    219.80    222.48    225.00    227.71    229.68    238.46    216.87    219.57    222.83    226.32    232.03    239.80    220.10    218.39    218.92    219.97    221.44    231.21     16.41     16.66     15.93     13.70      8.78     -4.60
2002-11-02    224.10    224.17    227.12    230.55    238.30    243.36    220.31    221.42    224.98    230.23    238.35    241.86    220.08    218.17    218.92    219.91    220.98    231.77     14.22     14.97     13.60     11.33      5.81     -5.93
2002-11-03    223.59    225.82    229.79    234.20    238.07    240.15    221.70    222.94    227.22    233.97    239.38    240.40    219.96    217.86    218.83    219.66    220.35    232.65     11.71     12.23     10.98      8.60      2.28    -12.72
2002-11-04    222.52    226.09    232.92    239.02    238.73    241.59    222.12    223.88    229.65    235.82    237.94    240.28    219.42    217.38    218.47    219.18    220.55    233.14     11.71     10.60      8.97      6.35      0.29    -12.95
2002-11-05    221.43    229.15    238.62    239.23    237.03    241.57    222.50    225.24    231.92    236.07    236.40    240.66    219.32    217.61    218.26    218.95    221.74    232.81     13.90     12.72     10.83      7.57      1.16    -12.14
2002-11-06    223.30    233.08    236.79    236.12    235.24    240.36    222.74    226.13    231.61    234.70    235.75    240.95    220.14    217.84    218.23    219.27    222.47    233.25     14.14     13.20     11.21      8.07      2.04     -9.84
2002-11-07    225.10    232.25    234.70    234.87    235.08    239.91    223.18    226.68    231.02    234.33    235.86    239.98    220.54    218.04    218.30    219.67    222.88    233.89     13.60     12.57      9.88      6.74      1.24     -9.29
2002-11-08    226.83    233.77    234.51    234.38    234.84    239.01    224.84    228.23    232.44    234.50    234.92    239.18    219.79    217.61    218.24    219.95    223.03    233.81     13.40     11.67      9.00      5.92     -0.20    -10.93
2002-11-09    229.08    234.11    234.30    233.58    234.16    239.86    226.81    230.49    233.35    233.38    233.94    239.97    219.19    216.96    217.77    219.52    223.22    234.26     12.33     10.72      7.43      3.50     -2.95    -13.29
2002-11-10    229.84    232.31    233.16    233.02    234.61    240.81    228.27    231.27    232.30    232.62    233.94    240.93    218.74    216.63    217.74    219.80    223.45    234.28     13.24      9.42      5.31      1.12     -4.92    -15.50
2002-11-11    231.15    231.36    232.14    232.55    234.73    242.94    228.69    231.19    232.25    232.70    234.39    241.36    218.44    216.72    218.05    220.54    223.85    234.45     13.68      9.80      5.26      0.93     -4.99    -14.78
2002-11-12    231.62    232.05    232.54    233.41    235.85    242.08    229.57    231.71    232.75    233.38    235.16    240.87    217.95    216.56    218.34    220.90    224.27    234.29     14.11     10.15      5.95      1.96     -3.67    -12.60
2002-11-13    231.68    232.86    233.30    233.99    235.78    241.15    229.49    231.75    232.75    233.52    235.18    240.48    218.82    216.96    218.57    221.09    224.63    234.59     12.58      9.46      5.77      2.18     -3.21    -13.33
2002-11-14    230.33    233.98    234.73    234.92    234.69    240.23    229.45    231.65    232.36    233.03    234.59    240.51    219.04    217.05    218.84    221.47    224.38    235.06     11.82      8.60      4.73      1.14     -5.00    -14.69
2002-11-15    231.05    232.39    232.66    233.32    234.24    240.85    228.91    231.50    232.38    233.24    234.41    240.91    218.77    217.15    218.97    221.30    224.09    235.11     11.92      8.36      4.11      0.08     -6.81    -15.31
2002-11-16    232.63    232.80    232.45    233.12    234.12    240.63    230.11    231.73    232.21    233.36    234.70    240.84    219.41    217.81    219.05    220.85    224.76    235.07     12.26      9.51      5.54      1.03     -5.41    -13.54
2002-11-17    232.92    232.70    232.70    233.30    235.11    241.16    229.78    232.55    233.11    233.76    234.97    241.25    219.68    218.23    219.34    220.68    224.71    234.81     11.80     10.33      7.46      3.00     -2.90    -11.59
2002-11-18    229.31    234.30    235.08    235.51    235.66    241.84    227.57    230.80    234.10    234.76    235.61    241.94    219.30    218.35    219.54    221.13    224.45    234.91     13.47     11.52      8.46      4.39     -1.70    -10.21
2002-11-19    227.51    233.48    236.30    238.07    237.33    243.51    226.71    230.82    234.39    234.90    236.19    242.93    219.21    218.27    219.47    221.28    224.41    235.06     15.29     12.94      9.98      6.69      0.36     -9.17
2002-11-20    230.51    233.54    232.81    236.26    237.80    243.70    226.75    231.21    234.50    235.07    236.84    243.14    219.09    218.29    219.43    220.85    224.09    235.25     17.44     14.20     12.08      8.52      1.88     -9.38
2002-11-21    229.51    235.21    234.57    234.69    236.87    243.82    227.05    231.26    233.77    235.30    236.83    243.32    219.11    218.16    219.41    220.64    223.82    235.34     18.60     16.60     14.33     11.19      3.92     -8.36
2002-11-22    227.97    234.73    235.35    235.52    236.93    243.87    226.22    230.42    234.53    235.83    237.06    243.65    218.96    218.03    219.36    220.87    223.47    235.69     19.82     17.64     14.49     11.00      4.14     -7.77
2002-11-23    222.85    230.95    238.10    238.08    238.59    244.65    224.98    228.97    233.22    236.32    237.83    244.25    218.68    217.97    219.09    220.76    223.45    236.06     19.70     17.32     14.12     10.45      3.96     -7.19
2002-11-24    221.95    226.52    235.22    238.49    240.30    245.98    223.23    227.39    231.85    236.20    238.38    244.73    218.86    217.88    219.03    220.87    223.49    236.05     18.29     15.86     12.83      9.03      3.17     -7.07
2002-11-25    220.99    224.08    231.30    240.61    241.34    245.65    222.39    226.48    231.09    235.08    238.88    244.79    219.65    218.35    219.53    221.27    223.79    235.98     17.48     15.09     12.27      9.09      3.51     -7.25
2002-11-26    221.09    225.28    232.76    236.05    241.21    245.49    221.92    225.39    230.89    235.87    239.21    244.93    219.12    218.17    219.58    221.39    223.73    235.91     17.13     14.87     12.16      9.19      3.72     -6.96
2002-11-27    221.44    227.80    232.09    235.55    239.56    244.56    223.20    226.55    230.84    234.38    239.50    245.02    219.07    218.09    219.25    221.16    223.45    236.30     18.68     15.94     12.77      9.31      3.70     -8.20
2002-11-28    223.44    230.07    233.91    235.84    239.91    245.22    223.30    227.48    231.77    235.06    239.42    245.27    219.07    218.23    219.16    220.89    223.28    236.58     20.17     17.41     14.39     10.91      4.50     -7.51
2002-11-29    222.97    230.43    236.74    237.98    239.84    245.26    222.90    227.64    232.52    236.09    239.34    245.24    219.29    218.27    219.19    220.96    223.35    236.64     20.25     17.55     14.35     11.65      5.30     -7.32
2002-11-30    222.45    228.05    236.04    239.53    240.34    246.59    222.88    227.47    232.35    236.53    239.55    245.52    219.75    218.09    219.22    220.97    223.38    236.61     20.37     17.73     14.15     10.70      5.16     -6.76
2002-12-01    220.23    225.72    235.58    238.83    239.95    246.93    222.62    227.03    231.83    236.07    240.10    245.70    219.46    217.55    219.09    220.95    223.21    236.59     20.43     17.68     14.28     10.52      4.95     -7.33
2002-12-02    219.31    225.23    231.99    237.33    239.75    247.51    222.37    226.33    231.18    235.52    239.87    246.21    219.33    217.53    218.96    220.78    223.18    236.78     21.66     18.13     14.58     10.99      4.89     -7.55
2002-12-03    221.41    225.70    231.40    236.84    240.41    246.80    222.39    226.34    231.06    234.95    239.04    246.28    219.36    218.03    219.09    220.84    223.38    237.12     21.88     18.13     14.24     10.27      4.11     -7.62
2002-12-04    222.30    227.21    232.72    234.99    238.87    246.53    223.68    227.16    231.23    234.42    237.84    246.11    219.92    218.17    219.14    220.89    223.60    237.33     18.50     15.75     12.43      8.66      2.80     -8.17
2002-12-05    225.18    230.13    232.62    233.65    236.95    246.74    224.75    228.21    231.62    234.63    236.98    245.92    220.03    218.45    219.21    221.00    223.94    237.61     16.04     13.44     10.03      6.32      0.80     -9.14
2002-12-06    228.14    231.35    232.79    234.28    236.80    245.38    225.89    229.52    232.51    234.67    236.50    245.84    219.94    218.23    219.18    221.16    224.48    238.18     15.74     12.04      8.14      4.61     -1.08    -10.67
2002-12-07    230.05    232.41    234.07    235.30    236.86    245.92    227.15    230.45    233.13    234.65    236.07    245.73    219.35    217.98    219.16    221.17    224.57    238.64     15.05     11.02      7.33      3.63     -1.99    -11.43
2002-12-08    230.85    233.59    235.08    236.27    237.34    245.83    228.88    231.39    233.45    234.88    236.28    246.02    219.09    217.47    218.82    221.08    224.82    238.78     16.72     11.84      7.05      2.67     -2.90    -11.49
